http://www.easyjet.com,YES,2020-05-31 16:32:46.676381,531,696,1227
http://www.easyjet.com,YES,2020-05-31 16:32:46.676358,539,733,1272
http://www.easyjet.com,YES,2020-05-31 16:32:46.760903,532,778,1310
http://www.gmail.com,YES,2020-05-31 16:32:58.757462,789,129,918
http://www.gmail.com,YES,2020-05-31 16:32:58.757443,798,125,923
http://www.gmail.com,YES,2020-05-31 16:32:58.826027,281,58,339
http://www.facebook.com,YES,2020-05-31 16:33:10.844766,381,131,512
http://www.facebook.com,YES,2020-05-31 16:33:10.848117,402,129,531
http://www.facebook.com,YES,2020-05-31 16:33:10.921453,413,147,560
http://www.easyjet.com,YES,2020-05-31 16:33:35.179671,579,770,1349
http://www.easyjet.com,YES,2020-05-31 16:33:35.187613,598,746,1344
http://www.easyjet.com,YES,2020-05-31 16:33:35.194278,561,782,1343
http://www.gmail.com,YES,2020-05-31 16:33:47.272447,798,126,924
http://www.gmail.com,YES,2020-05-31 16:33:47.273096,777,124,901
http://www.gmail.com,YES,2020-05-31 16:33:47.294318,304,59,363
http://www.facebook.com,YES,2020-05-31 16:33:59.350810,381,136,517
http://www.facebook.com,YES,2020-05-31 16:33:59.369675,84,55,139
http://www.facebook.com,YES,2020-05-31 16:33:59.404842,396,159,555
http://www.easyjet.com,YES,2020-05-31 16:34:23.611180,572,690,1262
http://www.easyjet.com,YES,2020-05-31 16:34:23.624881,534,681,1215
http://www.easyjet.com,YES,2020-05-31 16:34:23.652470,517,661,1178
http://www.gmail.com,YES,2020-05-31 16:34:35.702920,801,129,930
http://www.gmail.com,YES,2020-05-31 16:34:35.715909,780,129,909
http://www.gmail.com,YES,2020-05-31 16:34:35.724606,779,171,950
http://www.facebook.com,YES,2020-05-31 16:34:47.800793,400,133,533
http://www.facebook.com,YES,2020-05-31 16:34:47.816293,74,60,134
http://www.facebook.com,YES,2020-05-31 16:34:47.819933,381,166,547
http://www.easyjet.com,YES,2020-05-31 16:35:12.055503,562,720,1282
http://www.easyjet.com,YES,2020-05-31 16:35:12.066129,530,728,1258
http://www.easyjet.com,YES,2020-05-31 16:35:12.077536,561,716,1277
http://www.gmail.com,YES,2020-05-31 16:35:24.176515,792,126,918
http://www.gmail.com,YES,2020-05-31 16:35:24.176500,771,127,898
http://www.gmail.com,YES,2020-05-31 16:35:24.183953,755,169,924
http://www.facebook.com,YES,2020-05-31 16:35:36.267962,234,59,293
http://www.facebook.com,YES,2020-05-31 16:35:36.270885,569,124,693
http://www.facebook.com,YES,2020-05-31 16:35:36.277437,560,172,732
http://www.easyjet.com,YES,2020-05-31 16:39:05.901280,553,642,1195
http://www.easyjet.com,YES,2020-05-31 16:39:05.925073,574,712,1286
http://www.easyjet.com,YES,2020-05-31 16:39:05.940638,522,726,1248
http://www.easyjet.com,YES,2020-05-31 16:39:06.207408,584,671,1255
http://www.easyjet.com,YES,2020-05-31 16:39:06.224800,527,649,1176
http://www.gmail.com,NO,2020-05-31 16:39:28.179868,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:39:28.202677,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:39:28.202652,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:39:28.468947,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:39:28.488254,NA,NA,NA
http://www.easyjet.com,YES,2020-05-31 16:39:53.132633,541,683,1224
http://www.easyjet.com,YES,2020-05-31 16:39:53.144298,565,719,1284
http://www.easyjet.com,YES,2020-05-31 16:39:53.155880,531,738,1269
http://www.easyjet.com,YES,2020-05-31 16:39:53.158443,572,693,1265
http://www.easyjet.com,YES,2020-05-31 16:39:53.213697,572,725,1297
http://www.gmail.com,NO,2020-05-31 16:40:15.393846,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:40:15.393871,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:40:15.393885,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:40:15.423643,NA,NA,NA
http://www.gmail.com,NO,2020-05-31 16:40:15.467936,NA,NA,NA
http://www.easyjet.com,YES,2020-06-02 18:57:07.232762,649,783,1432
http://www.easyjet.com,YES,2020-06-02 18:57:07.246519,720,847,1567
http://www.gmail.com,YES,2020-06-02 18:57:19.353181,868,126,994
http://www.gmail.com,YES,2020-06-02 18:57:19.398583,872,176,1048
http://www.easyjet.com,YES,2020-06-02 18:57:58.712911,723,723,1446
http://www.easyjet.com,YES,2020-06-02 18:57:58.766923,775,766,1541
http://www.gmail.com,YES,2020-06-02 18:58:10.837227,997,118,1115
http://www.gmail.com,YES,2020-06-02 18:58:10.881901,1016,169,1185
http://www.easyjet.com,YES,2020-06-03 16:46:07.298759,622,697,1319
http://www.gmail.com,YES,2020-06-03 16:46:10.339867,765,73,838
http://www.easyjet.com,YES,2020-06-03 16:46:12.251549,628,676,1304
http://www.facebook.com,YES,2020-06-03 16:46:13.376644,533,59,592
http://www.gmail.com,YES,2020-06-03 16:46:15.392665,1027,69,1096
http://www.youtube.com,YES,2020-06-03 16:46:16.422588,509,63,572
http://www.easyjet.com,YES,2020-06-03 16:46:17.985524,779,756,1535
http://www.facebook.com,YES,2020-06-03 16:46:19.214843,1004,63,1067
http://www.instagram.com,NO,2020-06-03 16:46:22.077024,NA,NA,NA
http://www.youtube.com,YES,2020-06-03 16:46:22.270854,649,71,720
http://www.gmail.com,YES,2020-06-03 16:46:23.196406,1852,62,1914
http://www.easyjet.com,YES,2020-06-03 16:46:23.420231,1542,917,2459
http://www.instagram.com,YES,2020-06-03 16:46:25.433217,1048,60,1108
http://www.gmail.com,NO,2020-06-03 16:46:28.773894,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:29.366984,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:29.981919,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:33.481890,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:33.833368,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:34.735301,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:35.519400,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:38.495318,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:38.534747,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:38.884211,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:46:39.803257,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:40.574120,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:43.491722,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:43.547046,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:43.590685,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:46:43.941802,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:45.626472,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:48.512388,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:48.550182,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:48.599923,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:48.652290,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:46:50.958169,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:53.509604,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:53.552159,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:53.699559,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:53.700525,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:46:53.722351,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:46:58.516708,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:46:58.563863,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:46:58.609541,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:46:58.760704,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:46:58.760694,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:03.522001,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:03.573715,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:03.621804,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:03.667693,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:03.821352,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:08.531057,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:08.586415,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:08.638350,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:08.682407,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:08.726694,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:13.527215,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:13.591968,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:13.646693,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:13.698492,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:13.740011,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:18.547862,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:18.588160,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:18.652407,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:18.704416,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:18.759426,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:23.552433,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:23.604538,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:23.645119,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:23.714644,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:23.767529,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:28.934433,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:29.870947,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:29.889047,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:30.248418,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:30.713620,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:33.553767,NA,NA,NA
http://www.youtube.com,YES,2020-06-03 16:47:33.756018,435,74,509
http://www.instagram.com,NO,2020-06-03 16:47:33.986571,NA,NA,NA
http://www.facebook.com,YES,2020-06-03 16:47:34.026178,490,749,1239
http://www.gmail.com,NO,2020-06-03 16:47:34.951557,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:38.633520,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:38.818310,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:39.094802,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:40.008599,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:40.192298,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:47:43.574498,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:47:43.694478,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:47:44.155620,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:47:45.075668,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:47:45.252931,NA,NA,NA
http://www.youtube.com,YES,2020-06-03 16:47:47.325521,440,654,1094
http://www.easyjet.com,YES,2020-06-03 16:47:47.498126,739,709,1448
http://www.gmail.com,YES,2020-06-03 16:47:47.818171,1026,680,1706
http://www.facebook.com,YES,2020-06-03 16:47:48.115845,399,67,466
http://www.instagram.com,NO,2020-06-03 16:47:50.628075,NA,NA,NA
http://www.facebook.com,YES,2020-06-03 16:47:51.288429,1355,71,1426
http://www.instagram.com,YES,2020-06-03 16:47:51.735374,1790,71,1861
http://www.gmail.com,YES,2020-06-03 16:47:52.182467,2564,73,2637
http://www.youtube.com,YES,2020-06-03 16:47:52.681166,1027,60,1087
http://www.easyjet.com,NO,2020-06-03 16:47:53.674832,NA,NA,NA
http://www.youtube.com,YES,2020-06-03 16:47:55.611143,1704,55,1759
http://www.facebook.com,YES,2020-06-03 16:47:56.051767,1765,62,1827
http://www.instagram.com,NO,2020-06-03 16:47:58.143389,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:48:01.455475,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:48:01.460629,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:48:01.996522,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:48:03.158835,NA,NA,NA
http://www.easyjet.com,NO,2020-06-03 16:48:03.592452,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:48:06.651151,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:48:06.705090,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:48:07.152271,NA,NA,NA
http://www.gmail.com,NO,2020-06-03 16:48:08.659871,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:48:12.075727,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:48:12.087685,NA,NA,NA
http://www.facebook.com,NO,2020-06-03 16:48:13.723599,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:48:17.141776,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:48:17.141769,NA,NA,NA
http://www.youtube.com,NO,2020-06-03 16:48:18.777384,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:48:22.207620,NA,NA,NA
http://www.instagram.com,NO,2020-06-03 16:48:23.832483,NA,NA,NA
http://www.easyjet.com,NO,2020-06-04 15:03:50.689953,NA,NA,NA
http://www.easyjet.com,NO,2020-06-04 15:03:52.730636,NA,NA,NA
http://www.easyjet.com,YES,2020-07-08 16:44:34.558939,1409,633,2042
http://www.easyjet.com,YES,2020-07-30 12:32:11.577616,153,262,415
http://www.gmail.com,YES,2020-07-30 12:32:14.694592,173,142,315
http://www.easyjet.com,YES,2020-07-30 12:32:16.527279,159,277,436
http://www.gmail.com,YES,2020-07-30 12:32:19.642814,181,144,325
http://www.easyjet.com,YES,2020-07-30 12:32:21.545547,171,310,481
http://www.gmail.com,YES,2020-07-30 12:32:24.663653,175,119,294
http://www.easyjet.com,YES,2020-07-30 12:32:26.558762,159,324,483
http://www.gmail.com,YES,2020-07-30 12:32:29.676238,162,120,282
http://www.easyjet.com,YES,2020-07-30 12:32:31.641956,190,327,517
http://www.gmail.com,YES,2020-07-30 12:32:34.773614,177,147,324
http://www.easyjet.com,YES,2020-07-30 12:32:36.698355,154,331,485
http://www.gmail.com,YES,2020-07-30 12:32:39.849499,208,147,355
http://www.easyjet.com,YES,2020-07-30 12:32:51.634736,175,288,463
http://www.gmail.com,YES,2020-07-30 12:32:54.754000,171,144,315
http://www.easyjet.com,YES,2020-07-30 12:32:56.613662,158,275,433
http://www.gmail.com,YES,2020-07-30 12:32:59.729799,171,146,317
http://www.easyjet.com,YES,2020-07-30 12:33:01.657930,175,253,428
http://www.easyjet.com,NO,2020-07-30 12:33:01.950264,NA,NA,NA
http://www.gmail.com,YES,2020-07-30 12:33:04.782847,180,112,292
http://www.gmail.com,YES,2020-07-30 12:33:05.082845,201,274,475
http://www.easyjet.com,YES,2020-07-30 12:33:06.765794,165,323,488
http://www.easyjet.com,NO,2020-07-30 12:33:06.895787,NA,NA,NA
http://www.gmail.com,YES,2020-07-30 12:33:09.903563,194,120,314
http://www.gmail.com,YES,2020-07-30 12:33:10.014653,183,282,465
http://www.easyjet.com,YES,2020-07-30 13:00:01.316198,138,258,396
http://www.gmail.com,YES,2020-07-30 13:00:02.413663,169,155,324
http://www.easyjet.com,YES,2020-07-30 13:00:09.228885,130,275,405
http://www.gmail.com,YES,2020-07-30 13:00:10.346764,185,149,334
http://www.easyjet.com,YES,2020-07-30 13:00:17.212072,135,272,407
http://www.gmail.com,YES,2020-07-30 13:00:18.314749,174,155,329
http://www.easyjet.com,YES,2020-07-30 13:00:25.257041,156,251,407
http://www.gmail.com,YES,2020-07-30 13:00:26.367384,167,177,344
http://www.easyjet.com,YES,2020-07-30 13:00:33.299958,137,250,387
http://www.gmail.com,YES,2020-07-30 13:00:34.404694,180,170,350
http://www.easyjet.com,YES,2020-07-30 13:00:41.211528,140,274,414
http://www.gmail.com,YES,2020-07-30 13:00:42.330882,180,160,340
http://www.easyjet.com,YES,2020-07-30 13:00:49.249971,158,266,424
http://www.gmail.com,YES,2020-07-30 13:00:50.356389,179,160,339
http://www.easyjet.com,YES,2020-07-30 13:00:57.263685,139,249,388
http://www.gmail.com,YES,2020-07-30 13:00:58.376101,172,189,361
http://www.easyjet.com,YES,2020-07-30 13:02:08.967666,146,284,430
http://www.gmail.com,YES,2020-07-30 13:02:10.066091,161,151,312
http://www.easyjet.com,YES,2020-07-30 13:02:18.982252,157,272,429
http://www.gmail.com,YES,2020-07-30 13:02:20.078522,159,155,314
http://www.easyjet.com,YES,2020-07-30 13:02:28.986774,170,310,480
http://www.gmail.com,YES,2020-07-30 13:02:30.091901,191,156,347
http://www.easyjet.com,YES,2020-07-30 13:02:39.089587,154,321,475
http://www.gmail.com,YES,2020-07-30 13:02:40.191572,165,165,330
http://www.easyjet.com,YES,2020-07-30 13:02:48.982298,173,305,478
http://www.gmail.com,YES,2020-07-30 13:02:50.084992,176,162,338
http://www.easyjet.com,YES,2020-07-30 13:02:59.045347,174,306,480
http://www.gmail.com,YES,2020-07-30 13:03:00.148518,205,160,365
http://www.easyjet.com,YES,2020-07-30 13:21:36.595889,148,250,398
http://www.easyjet.com,YES,2020-07-30 13:21:51.481668,143,266,409
http://www.easyjet.com,YES,2020-07-30 13:22:06.651121,154,288,442
http://www.easyjet.com,YES,2020-07-30 13:22:51.844785,180,270,450
http://www.easyjet.com,YES,2020-07-30 13:23:06.829890,171,253,424
